"time","Ce","central.AUC","central.C","elim.MExc","infusion_source.TotalCumulativeMass","peripheral1.AUC","peripheral1.C","peripheral2.AUC","peripheral2.C","der(Ce)","der(central.AUC)","der(central.C)","der(elim.MExc)","der(infusion_source.TotalCumulativeMass)","der(peripheral1.AUC)","der(peripheral1.C)","der(peripheral2.AUC)","der(peripheral2.C)","der(central.M)","der(peripheral1.M)","der(peripheral2.M)","central.C_molar","central.M","central.cport.qm","elim.cport.qm","infusion_rate.y","infusion_source.cport.qm","peripheral1.C_molar","peripheral1.M","peripheral2.C_molar","peripheral2.M","transfer1.cport_a.qm","transfer2.cport_a.qm","central.Cmax","central.Cmin","peripheral1.Cmax","peripheral1.Cmin","peripheral2.Cmax","peripheral2.Cmin","central.cport.c","elim.C","elim.cport.c","infusion_source.cport.c","infusion_source.massFlow","peripheral1.cport.c","peripheral1.cport.qm","peripheral2.cport.c","peripheral2.cport.qm","transfer1.cA","transfer1.cB","transfer1.cport_a.c","transfer1.cport_b.c","transfer1.cport_b.qm","transfer2.cA","transfer2.cB","transfer2.cport_a.c","transfer2.cport_b.c","transfer2.cport_b.qm"
2246.4,0.004098060414985499,9.177535253186557,0.004113044656413784,0.0002905057009043683,0.0005651333333590008,5.384881557549516,0.003476599221000583,0.5647711677449387,0.0004737020246992937,3.02182202137088e-07,0.004113044656413784,2.961915483071247e-07,1.301943155541219e-07,1.944444444444444e-07,0.003476599221000583,5.834083157954346e-07,0.0004737020246992937,2.00163844744297e-07,4.727217110981711e-09,1.89609824118301e-08,4.056192936751068e-08,0.004113044656413784,6.564419271636401e-05,4.727217110981711e-09,1.301943155541219e-07,1.944444444444444e-07,-1.944444444444444e-07,0.003476599221000583,0.0001129907389004175,0.0004737020246992937,9.599270083788196e-05,-1.89609824118301e-08,-4.056192936751068e-08,0.007684770797529304,0.003638884721403359,0,1.025869352880486e-12,0,1.150504465119061e-12,0.004113044656413784,0.004113044656413784,0.004113044656413784,0.004113044656413784,1.944444444444444e-07,0.003476599221000583,1.89609824118301e-08,0.0004737020246992937,4.056192936751068e-08,0.003476599221000583,0.004113044656413784,0.003476599221000583,0.004113044656413784,1.89609824118301e-08,0.0004737020246992937,0.004113044656413784,0.0004737020246992937,0.004113044656413784,4.056192936751068e-08
2260.8,0.004102398618538371,9.2367938540496,0.004117297025368387,0.0002923814726560872,0.0005679333333590008,5.435004915285624,0.00348497319386694,0.5716132311550343,0.0004765849342592059,3.004512044053232e-07,0.004117297025368387,2.944950047051474e-07,1.303289200410109e-07,1.944444444444444e-07,0.00348497319386694,5.796301788763261e-07,0.0004765849342592059,2.00239165011005e-07,4.700140275094153e-09,1.88381915880911e-08,4.057719254024826e-08,0.004117297025368387,6.571206052487946e-05,4.700140275094153e-09,1.303289200410109e-07,1.944444444444444e-07,-1.944444444444444e-07,0.00348497319386694,0.0001132628960636551,0.0004765849342592059,9.657690411441007e-05,-1.88381915880911e-08,-4.057719254024826e-08,0.007684770797529304,0.003638884721403359,0,1.025869352880486e-12,0,1.150504465119061e-12,0.004117297025368387,0.004117297025368387,0.004117297025368387,0.004117297025368387,1.944444444444444e-07,0.00348497319386694,1.88381915880911e-08,0.0004765849342592059,4.057719254024826e-08,0.00348497319386694,0.004117297025368387,0.00348497319386694,0.004117297025368387,1.88381915880911e-08,0.0004765849342592059,0.004117297025368387,0.0004765849342592059,0.004117297025368387,4.057719254024826e-08
2275.2,0.00410671216850524,9.296113480326182,0.004121525190002378,0.0002942591761062462,0.0005707333333590008,5.485248467602387,0.003493292928330108,0.5784968168344717,0.000479468916492049,2.987292668589512e-07,0.004121525190002378,2.928080544853901e-07,1.304627583643353e-07,1.944444444444444e-07,0.003493292928330108,5.758795731995815e-07,0.000479468916492049,2.003130950430681e-07,4.673216549586827e-09,1.871629553974029e-08,4.059217399078202e-08,0.004121525190002378,6.577954203243797e-05,4.673216549586827e-09,1.304627583643353e-07,1.944444444444444e-07,-1.944444444444444e-07,0.003493292928330108,0.0001135332904590661,0.000479468916492049,9.716132476128151e-05,-1.871629553974029e-08,-4.059217399078202e-08,0.007684770797529304,0.003638884721403359,0,1.025869352880486e-12,0,1.150504465119061e-12,0.004121525190002378,0.004121525190002378,0.004121525190002378,0.004121525190002378,1.944444444444444e-07,0.003493292928330108,1.871629553974029e-08,0.000479468916492049,4.059217399078202e-08,0.003493292928330108,0.004121525190002378,0.003493292928330108,0.004121525190002378,1.871629553974029e-08,0.000479468916492049,0.004121525190002378,0.000479468916492049,0.004121525190002378,4.059217399078202e-08
2289.6,0.004111001422381085,9.355493753206753,0.004125729458761319,0.0002961387992640078,0.0005735333333590008,5.535611450990748,0.0035015587770313,0.5854219401202475,0.0004823539497197627,2.970154003347231e-07,0.004125729458761319,2.911299378597216e-07,1.305958402876308e-07,1.944444444444444e-07,0.0035015587770313,5.721564582525174e-07,0.0004823539497197627,2.003856529972856e-07,4.646433808241157e-09,1.859529295010073e-08,4.060687739847176e-08,0.004125729458761319,6.584664216183066e-05,4.646433808241157e-09,1.305958402876308e-07,1.944444444444444e-07,-1.944444444444444e-07,0.0035015587770313,0.000113801933547618,0.0004823539497197627,9.774595838557532e-05,-1.859529295010073e-08,-4.060687739847176e-08,0.007684770797529304,0.003638884721403359,0,1.025869352880486e-12,0,1.150504465119061e-12,0.004125729458761319,0.004125729458761319,0.004125729458761319,0.004125729458761319,1.944444444444444e-07,0.0035015587770313,1.859529295010073e-08,0.0004823539497197627,4.060687739847176e-08,0.0035015587770313,0.004125729458761319,0.0035015587770313,0.004125729458761319,1.859529295010073e-08,0.0004823539497197627,0.004125729458761319,0.0004823539497197627,0.004125729458761319,4.060687739847176e-08
2304,0.004115266700206955,9.414934301437322,0.004129910111686941,0.0002980203303776982,0.0005763333333590008,5.586093105248111,0.003509771096506735,0.5923886160477125,0.0004852400126964333,2.95308798179724e-07,0.004129910111686941,2.894600318025351e-07,1.307281746753384e-07,1.944444444444444e-07,0.003509771096506735,5.684607639151893e-07,0.0004852400126964333,2.004568554444779e-07,4.61978210756846e-09,1.847518154024871e-08,4.062130612128881e-08,0.004129910111686941,6.59133653825236e-05,4.61978210756846e-09,1.307281746753384e-07,1.944444444444444e-07,-1.944444444444444e-07,0.003509771096506735,0.0001140688369168676,0.0004852400126964333,9.833080068194231e-05,-1.847518154024871e-08,-4.062130612128881e-08,0.007684770797529304,0.003638884721403359,0,1.025869352880486e-12,0,1.150504465119061e-12,0.004129910111686941,0.004129910111686941,0.004129910111686941,0.004129910111686941,1.944444444444444e-07,0.003509771096506735,1.847518154024871e-08,0.0004852400126964333,4.062130612128881e-08,0.003509771096506735,0.004129910111686941,0.003509771096506735,0.004129910111686941,1.847518154024871e-08,0.0004852400126964333,0.004129910111686941,0.0004852400126964333,0.004129910111686941,4.062130612128881e-08
2318.4,0.004119507919495316,9.474434811637272,0.004134067126484908,0.0002999037595275675,0.0005791333333590008,5.636692649345567,0.003517930315434025,0.5993968593187449,0.0004881270873775239,2.93610674290124e-07,0.004134067126484908,2.877992253130179e-07,1.308597608217533e-07,1.944444444444444e-07,0.003517930315434025,5.647920767966437e-07,0.0004881270873775239,2.005267021509062e-07,4.593275635995766e-09,1.835594787482794e-08,4.063546011186744e-08,0.004134067126484908,6.597971133869915e-05,4.593275635995766e-09,1.308597608217533e-07,1.944444444444444e-07,-1.944444444444444e-07,0.003517930315434025,0.0001143340144989932,0.0004881270873775239,9.891584799377191e-05,-1.835594787482794e-08,-4.063546011186744e-08,0.007684770797529304,0.003638884721403359,0,1.025869352880486e-12,0,1.150504465119061e-12,0.004134067126484908,0.004134067126484908,0.004134067126484908,0.004134067126484908,1.944444444444444e-07,0.003517930315434025,1.835594787482794e-08,0.0004881270873775239,4.063546011186744e-08,0.003517930315434025,0.004134067126484908,0.003517930315434025,0.004134067126484908,1.835594787482794e-08,0.0004881270873775239,0.004134067126484908,0.0004881270873775239,0.004134067126484908,4.063546011186744e-08
2332.8,0.004123725218070436,9.533994942439875,0.004138200645869697,0.000301789075907993,0.0005819333333590009,5.687409322564096,0.003526036818219423,0.6064466843585611,0.0004910151541944771,2.919211272851008e-07,0.004138200645869697,2.861475731711218e-07,1.309906032443594e-07,1.944444444444444e-07,0.003526036818219423,5.611501753460839e-07,0.0004910151541944771,2.005952020421371e-07,4.566915267811105e-09,1.823758475335695e-08,4.0649341178917e-08,0.004138200645869697,6.604568230808038e-05,4.566915267811105e-09,1.309906032443594e-07,1.944444444444444e-07,-1.944444444444444e-07,0.003526036818219423,0.0001145974787873379,0.0004910151541944771,9.950109635562046e-05,-1.823758475335695e-08,-4.0649341178917e-08,0.007684770797529304,0.003638884721403359,0,1.025869352880486e-12,0,1.150504465119061e-12,0.004138200645869697,0.004138200645869697,0.004138200645869697,0.004138200645869697,1.944444444444444e-07,0.003526036818219423,1.823758475335695e-08,0.0004910151541944771,4.0649341178917e-08,0.003526036818219423,0.004138200645869697,0.003526036818219423,0.004138200645869697,1.823758475335695e-08,0.0004910151541944771,0.004138200645869697,0.0004910151541944771,0.004138200645869697,4.0649341178917e-08
2347.2,0.004127918729244087,9.593614355477524,0.004142310808868516,0.0003036762688082868,0.0005847333333590007,5.738242369627773,0.003534090987028898,0.6135381052964717,0.0004939041937599626,2.902402724259809e-07,0.004142310808868516,2.845051428724059e-07,1.31120706343924e-07,1.944444444444444e-07,0.003534090987028898,5.575348366863176e-07,0.0004939041937599626,2.006623638309705e-07,4.540702080243598e-09,1.812008493224594e-08,4.066295108803088e-08,0.004142310808868516,6.611128050954153e-05,4.540702080243598e-09,1.31120706343924e-07,1.944444444444444e-07,-1.944444444444444e-07,0.003534090987028898,0.0001148592422024345,0.0004939041937599626,0.0001000865418387689,-1.812008493224594e-08,-4.066295108803088e-08,0.007684770797529304,0.003638884721403359,0,1.025869352880486e-12,0,1.150504465119061e-12,0.004142310808868516,0.004142310808868516,0.004142310808868516,0.004142310808868516,1.944444444444444e-07,0.003534090987028898,1.812008493224594e-08,0.0004939041937599626,4.066295108803088e-08,0.003534090987028898,0.004142310808868516,0.003534090987028898,0.004142310808868516,1.812008493224594e-08,0.0004939041937599626,0.004142310808868516,0.0004939041937599626,0.004142310808868516,4.066295108803088e-08
2361.6,0.004132088581166281,9.653292715466025,0.004146397750333839,0.0003055653276153628,0.0005875333333590008,5.78919104064762,0.00354209320191683,0.6206711359667519,0.0004967941868724647,2.885682448790885e-07,0.004146397750333839,2.828720170886676e-07,1.312500743890673e-07,1.944444444444444e-07,0.00354209320191683,5.539458360489251e-07,0.0004967941868724647,2.007281959903756e-07,4.514637392735135e-09,1.800344110643954e-08,4.06762915562024e-08,0.004146397750333839,6.617650809532808e-05,4.514637392735135e-09,1.312500743890673e-07,1.944444444444444e-07,-1.944444444444444e-07,0.00354209320191683,0.0001151193170961886,0.0004967941868724647,0.0001006721805521521,-1.800344110643954e-08,-4.06762915562024e-08,0.007684770797529304,0.003638884721403359,0,1.025869352880486e-12,0,1.150504465119061e-12,0.004146397750333839,0.004146397750333839,0.004146397750333839,0.004146397750333839,1.944444444444444e-07,0.00354209320191683,1.800344110643954e-08,0.0004967941868724647,4.06762915562024e-08,0.00354209320191683,0.004146397750333839,0.00354209320191683,0.004146397750333839,1.800344110643954e-08,0.0004967941868724647,0.004146397750333839,0.0004967941868724647,0.004146397750333839,4.06762915562024e-08
2376,0.004136234896176019,9.713029690288836,0.004150461600455961,0.0003074562418164043,0.0005903333333590008,5.840254591065463,0.00355004384095472,0.6278457899095092,0.0004996851145208679,2.869052029788408e-07,0.004150461600455961,2.81248296128413e-07,1.31378711500833e-07,1.944444444444444e-07,0.00355004384095472,5.503829462094707e-07,0.0004996851145208679,2.007927067264301e-07,4.488722806209472e-09,1.788764589106097e-08,4.068936424634099e-08,0.004150461600455961,6.624136714327714e-05,4.488722806209472e-09,1.31378711500833e-07,1.944444444444444e-07,-1.944444444444444e-07,0.00355004384095472,0.0001153777157560615,0.0004996851145208679,0.0001012580086432887,-1.788764589106097e-08,-4.068936424634099e-08,0.007684770797529304,0.003638884721403359,0,1.025869352880486e-12,0,1.150504465119061e-12,0.004150461600455961,0.004150461600455961,0.004150461600455961,0.004150461600455961,1.944444444444444e-07,0.00355004384095472,1.788764589106097e-08,0.0004996851145208679,4.068936424634099e-08,0.00355004384095472,0.004150461600455961,0.00355004384095472,0.004150461600455961,1.788764589106097e-08,0.0004996851145208679,0.004150461600455961,0.0004996851145208679,0.004150461600455961,4.068936424634099e-08
2390.4,0.004140357790152038,9.772824951081365,0.004154502484275535,0.0003093490010015308,0.0005931333333590008,5.891432281597797,0.003557943280359897,0.6350620803715546,0.0005025769578890443,2.852513314905265e-07,0.004154502484275535,2.7963410039749e-07,1.315066216372578e-07,1.944444444444444e-07,0.003557943280359897,5.468459369226683e-07,0.0005025769578890443,2.00855903951257e-07,4.46296024234394e-09,1.777269180305469e-08,4.0702170761788e-08,0.004154502484275535,6.630585964903755e-05,4.46296024234394e-09,1.315066216372578e-07,1.944444444444444e-07,-1.944444444444444e-07,0.003557943280359897,0.0001156344504092532,0.0005025769578890443,0.0001018440222992101,-1.777269180305469e-08,-4.0702170761788e-08,0.007684770797529304,0.003638884721403359,0,1.025869352880486e-12,0,1.150504465119061e-12,0.004154502484275535,0.004154502484275535,0.004154502484275535,0.004154502484275535,1.944444444444444e-07,0.003557943280359897,1.777269180305469e-08,0.0005025769578890443,4.0702170761788e-08,0.003557943280359897,0.004154502484275535,0.003557943280359897,0.004154502484275535,1.777269180305469e-08,0.0005025769578890443,0.004154502484275535,0.0005025769578890443,0.004154502484275535,4.0702170761788e-08
2404.8,0.004144457371863552,9.832678172315191,0.004158520521196118,0.0003112435948664665,0.0005959333333590009,5.94272337817964,0.003565791894624216,0.642320020307272,0.0005054696983604404,2.836068448734184e-07,0.004158520521196118,2.780295728596255e-07,1.316338085779419e-07,1.944444444444444e-07,0.003565791894624216,5.43334574357577e-07,0.0005054696983604404,2.009177952559623e-07,4.437351982839624e-09,1.765857124283011e-08,4.071471264083276e-08,0.004158520521196118,6.636998751829006e-05,4.437351982839624e-09,1.316338085779419e-07,1.944444444444444e-07,-1.944444444444444e-07,0.003565791894624216,0.0001158895332268851,0.0005054696983604404,0.00010243021774739,-1.765857124283011e-08,-4.071471264083276e-08,0.007684770797529304,0.003638884721403359,0,1.025869352880486e-12,0,1.150504465119061e-12,0.004158520521196118,0.004158520521196118,0.004158520521196118,0.004158520521196118,1.944444444444444e-07,0.003565791894624216,1.765857124283011e-08,0.0005054696983604404,4.071471264083276e-08,0.003565791894624216,0.004158520521196118,0.003565791894624216,0.004158520521196118,1.765857124283011e-08,0.0005054696983604404,0.004158520521196118,0.0005054696983604404,0.004158520521196118,4.071471264083276e-08
