"time","Ce","central.AUC","central.C","elim.MExc","infusion_source.TotalCumulativeMass","peripheral1.AUC","peripheral1.C","peripheral2.AUC","peripheral2.C","der(Ce)","der(central.AUC)","der(central.C)","der(elim.MExc)","der(infusion_source.TotalCumulativeMass)","der(peripheral1.AUC)","der(peripheral1.C)","der(peripheral2.AUC)","der(peripheral2.C)","der(central.M)","der(peripheral1.M)","der(peripheral2.M)","central.C_molar","central.M","central.cport.qm","elim.cport.qm","infusion_rate.y","infusion_source.cport.qm","peripheral1.C_molar","peripheral1.M","peripheral2.C_molar","peripheral2.M","transfer1.cport_a.qm","transfer2.cport_a.qm","central.Cmax","central.Cmin","peripheral1.Cmax","peripheral1.Cmin","peripheral2.Cmax","peripheral2.Cmin","central.cport.c","elim.C","elim.cport.c","infusion_source.cport.c","infusion_source.massFlow","peripheral1.cport.c","peripheral1.cport.qm","peripheral2.cport.c","peripheral2.cport.qm","transfer1.cA","transfer1.cB","transfer1.cport_a.c","transfer1.cport_b.c","transfer1.cport_b.qm","transfer2.cA","transfer2.cB","transfer2.cport_a.c","transfer2.cport_b.c","transfer2.cport_b.qm"
3830.4,0.004596355449270708,19.13105501114256,0.00275741068092347,0.0005090464491616632,0.0008400000001680054,15.23146502474064,0.004732204691428252,2.682207484318329,0.001285177166404539,-4.47476560297828e-06,0.00275741068092347,-5.561782749183915e-06,7.337024096093838e-08,0,0.004732204691428252,-2.396438988124975e-06,0.001285177166404539,1.150281740644548e-07,-3.492799566487499e-08,-5.652383076713871e-08,1.808158547107532e-08,0.00275741068092347,1.731653907619939e-05,-3.492799566487499e-08,7.337024096093838e-08,0,-0,0.004732204691428252,0.0001116165854666863,0.001285177166404539,0.0002020204264634929,5.652383076713871e-08,-1.808158547107532e-08,0.005208086983216741,0.004177975153836396,0.004991972347718198,4.03706325067292e-13,0,4.244591281258644e-13,0.00275741068092347,0.00275741068092347,0.00275741068092347,0.00275741068092347,0,0.004732204691428252,-5.652383076713871e-08,0.001285177166404539,1.808158547107532e-08,0.004732204691428252,0.00275741068092347,0.004732204691428252,0.00275741068092347,-5.652383076713871e-08,0.001285177166404539,0.00275741068092347,0.001285177166404539,0.00275741068092347,1.808158547107532e-08
3844.8,0.004531715499301047,19.17021219490261,0.002682108956681799,0.0005100883585252933,0.0008400000001680054,15.29935807863093,0.004697333328049821,2.700725722084012,0.001286789723277437,-4.500709253706837e-06,0.002682108956681799,-4.908037193461536e-06,7.1366583801485e-08,0,0.004697333328049821,-2.445501772679333e-06,0.001286789723277437,1.09018727037989e-07,-3.082247357493844e-08,-5.768105469182747e-08,1.713694446528091e-08,0.002682108956681799,1.68436442479617e-05,-3.082247357493844e-08,7.1366583801485e-08,0,-0,0.004697333328049821,0.0001107940888156182,0.001286789723277437,0.0002022739085791696,5.768105469182747e-08,-1.713694446528091e-08,0.005208086983216741,0.004177975153836396,0.004991972347718198,4.03706325067292e-13,0,4.244591281258644e-13,0.002682108956681799,0.002682108956681799,0.002682108956681799,0.002682108956681799,0,0.004697333328049821,-5.768105469182747e-08,0.001286789723277437,1.713694446528091e-08,0.004697333328049821,0.002682108956681799,0.004697333328049821,0.002682108956681799,-5.768105469182747e-08,0.001286789723277437,0.002682108956681799,0.001286789723277437,0.002682108956681799,1.713694446528091e-08
3859.2,0.004466858962888083,19.20834792250152,0.002615523311331867,0.000511103088591623,0.0008400000001680054,15.36674445921387,0.004661837268781797,2.719266592978614,0.001288320703631791,-4.504916752120125e-06,0.002615523311331867,-4.351000070538769e-06,6.95948474121025e-08,0,0.004661837268781797,-2.483229401897888e-06,0.001288320703631791,1.036966561837903e-07,-2.732428044298347e-08,-5.857092092241467e-08,1.630035395329564e-08,0.002615523311331867,1.642548639516412e-05,-2.732428044298347e-08,6.95948474121025e-08,0,-0,0.004661837268781797,0.0001099568577169304,0.001288320703631791,0.0002025145674643247,5.857092092241467e-08,-1.630035395329564e-08,0.005208086983216741,0.004177975153836396,0.004991972347718198,4.03706325067292e-13,0,4.244591281258644e-13,0.002615523311331867,0.002615523311331867,0.002615523311331867,0.002615523311331867,0,0.004661837268781797,-5.857092092241467e-08,0.001288320703631791,1.630035395329564e-08,0.004661837268781797,0.002615523311331867,0.004661837268781797,0.002615523311331867,-5.857092092241467e-08,0.001288320703631791,0.002615523311331867,0.001288320703631791,0.002615523311331867,1.630035395329564e-08
3873.6,0.004402077251369941,19.24558056001647,0.002556342004805954,0.0005120937888906331,0.0008400000001680054,15.43361603708157,0.004625870017589889,2.737828971671027,0.001289779443539889,-4.491289099972368e-06,0.002556342004805954,-3.875851706047419e-06,6.802012850997103e-08,0,0.004625870017589889,-2.511399969045134e-06,0.001289779443539889,9.895874351728817e-08,-2.434034871397779e-08,-5.923536862082701e-08,1.555558882483377e-08,0.002556342004805954,1.605382779018139e-05,-2.434034871397779e-08,6.802012850997103e-08,0,-0,0.004625870017589889,0.0001091085128061671,0.001289779443539889,0.0002027438706810616,5.923536862082701e-08,-1.555558882483377e-08,0.005208086983216741,0.004177975153836396,0.004991972347718198,4.03706325067292e-13,0,4.244591281258644e-13,0.002556342004805954,0.002556342004805954,0.002556342004805954,0.002556342004805954,0,0.004625870017589889,-5.923536862082701e-08,0.001289779443539889,1.555558882483377e-08,0.004625870017589889,0.002556342004805954,0.004625870017589889,0.002556342004805954,-5.923536862082701e-08,0.001289779443539889,0.002556342004805954,0.001289779443539889,0.002556342004805954,1.555558882483377e-08
3888,0.004337597361531447,19.28200656718486,0.002503500527370681,0.0005130630260600104,0.0008400000001680054,15.49996718777588,0.004589555455013098,2.756411891650617,0.001291173555084531,-4.462968963124528e-06,0.002503500527370681,-3.470568648313069e-06,6.661410221182834e-08,0,0.004589555455013098,-2.531455601637497e-06,0.001291173555084531,9.472122228974816e-08,-2.179517111140607e-08,-5.970841266167098e-08,1.48894815612487e-08,0.002503500527370681,1.572198331188788e-05,-2.179517111140607e-08,6.661410221182834e-08,0,-0,0.004589555455013098,0.000108251976003167,0.001291173555084531,0.0002029630147929775,5.970841266167098e-08,-1.48894815612487e-08,0.005208086983216741,0.004177975153836396,0.004991972347718198,4.03706325067292e-13,0,4.244591281258644e-13,0.002503500527370681,0.002503500527370681,0.002503500527370681,0.002503500527370681,0,0.004589555455013098,-5.970841266167098e-08,0.001291173555084531,1.48894815612487e-08,0.004589555455013098,0.002503500527370681,0.004589555455013098,0.002503500527370681,-5.970841266167098e-08,0.001291173555084531,0.002503500527370681,0.001291173555084531,0.002503500527370681,1.48894815612487e-08
3902.4,0.004273612633831147,19.31771106867862,0.002456062530096824,0.0005140130651296751,0.0008400000001680054,15.56579363579492,0.004553002069360006,2.775014465997231,0.00129250975850153,-4.422705252420186e-06,0.002456062530096824,-3.124577128840019e-06,6.535185378624322e-08,0,0.004553002069360006,-2.544664223660781e-06,0.00129250975850153,9.091040886131195e-08,-1.962234436911532e-08,-6.00199590517985e-08,1.429044963467061e-08,0.002456062530096824,1.542407268900806e-05,-1.962234436911532e-08,6.535185378624322e-08,0,-0,0.004553002069360006,0.0001073898061774967,0.00129250975850153,0.0002031730561718633,6.00199590517985e-08,-1.429044963467061e-08,0.005208086983216741,0.004177975153836396,0.004991972347718198,4.03706325067292e-13,0,4.244591281258644e-13,0.002456062530096824,0.002456062530096824,0.002456062530096824,0.002456062530096824,0,0.004553002069360006,-6.00199590517985e-08,0.00129250975850153,1.429044963467061e-08,0.004553002069360006,0.002456062530096824,0.004553002069360006,0.002456062530096824,-6.00199590517985e-08,0.00129250975850153,0.002456062530096824,0.00129250975850153,0.002456062530096824,1.429044963467061e-08
3916.8,0.004210279568793149,19.35276654277177,0.002413234403798744,0.0005149458346293397,0.0008400000001680054,15.63109255511188,0.004516301243408504,2.793635899345901,0.001293793778788187,-4.372809901486386e-06,0.002413234403798744,-2.828917803324579e-06,6.421226657562748e-08,0,0.004516301243408504,-2.552099784718988e-06,0.001293793778788187,8.746384985714208e-08,-1.776560380487836e-08,-6.019533860328946e-08,1.374867583254034e-08,0.002413234403798744,1.515511205585611e-05,-1.776560380487836e-08,6.421226657562748e-08,0,-0,0.004516301243408504,0.0001065241587375341,0.001293793778788187,0.0002033748947453137,6.019533860328946e-08,-1.374867583254034e-08,0.005208086983216741,0.004177975153836396,0.004991972347718198,4.03706325067292e-13,0,4.244591281258644e-13,0.002413234403798744,0.002413234403798744,0.002413234403798744,0.002413234403798744,0,0.004516301243408504,-6.019533860328946e-08,0.001293793778788187,1.374867583254034e-08,0.004516301243408504,0.002413234403798744,0.004516301243408504,0.002413234403798744,-6.019533860328946e-08,0.001293793778788187,0.002413234403798744,0.001293793778788187,0.002413234403798744,1.374867583254034e-08
3931.2,0.004147720147297944,19.3872335650974,0.002374356853991525,0.0005158629463786819,0.0008400000001680054,15.69586247714047,0.004479528268650086,2.812275482846719,0.001295030404208122,-4.315184013712284e-06,0.002374356853991525,-2.57615044164601e-06,6.317779781946409e-08,0,0.004479528268650086,-2.554653714735765e-06,0.001295030404208122,8.432965933303305e-08,-1.617822477353694e-08,-6.025557711083119e-08,1.325600406490403e-08,0.002374356853991525,1.491096104306678e-05,-1.617822477353694e-08,6.317779781946409e-08,0,-0,0.004479528268650086,0.0001056568095530362,0.001295030404208122,0.000203569283193258,6.025557711083119e-08,-1.325600406490403e-08,0.005208086983216741,0.004177975153836396,0.004991972347718198,4.03706325067292e-13,0,4.244591281258644e-13,0.002374356853991525,0.002374356853991525,0.002374356853991525,0.002374356853991525,0,0.004479528268650086,-6.025557711083119e-08,0.001295030404208122,1.325600406490403e-08,0.004479528268650086,0.002374356853991525,0.004479528268650086,0.002374356853991525,-6.025557711083119e-08,0.001295030404208122,0.002374356853991525,0.001295030404208122,0.002374356853991525,1.325600406490403e-08
3945.6,0.004086037781808033,19.42116628897555,0.002338843165519911,0.0005167658413100121,0.0008400000001680054,15.76010268972027,0.004442749725080213,2.83093255317641,0.001296223917681354,-4.251506899634431e-06,0.002338843165519911,-2.359655766545211e-06,6.223283597587633e-08,0,0.004442749725080213,-2.553118796128726e-06,0.001296223917681354,8.146166157785993e-08,-1.481863821390393e-08,-6.021937361054783e-08,1.280517584857542e-08,0.002338843165519911,1.468793507946504e-05,-1.481863821390393e-08,6.223283597587633e-08,0,-0,0.004442749725080213,0.0001047893290192498,0.001296223917681354,0.0002037568947593169,6.021937361054783e-08,-1.280517584857542e-08,0.005208086983216741,0.004177975153836396,0.004991972347718198,4.03706325067292e-13,0,4.244591281258644e-13,0.002338843165519911,0.002338843165519911,0.002338843165519911,0.002338843165519911,0,0.004442749725080213,-6.021937361054783e-08,0.001296223917681354,1.280517584857542e-08,0.004442749725080213,0.002338843165519911,0.004442749725080213,0.002338843165519911,-6.021937361054783e-08,0.001296223917681354,0.002338843165519911,0.001296223917681354,0.002338843165519911,1.280517584857542e-08
3960,0.004025305735241111,19.45460816897945,0.002306227101374155,0.0005176556756792798,0.0008400000001680054,15.82381364449343,0.004406017797332045,2.849606527590668,0.001297377759920359,-4.183091342409592e-06,0.002306227101374155,-2.174176951424618e-06,6.136497523169073e-08,0,0.004406017797332045,-2.548124140506845e-06,0.001297377759920359,7.882315985142973e-08,-1.36538312549466e-08,-6.010156670183439e-08,1.239042272509027e-08,0.002306227101374155,1.448310619662969e-05,-1.36538312549466e-08,6.136497523169073e-08,0,-0,0.004406017797332045,0.0001039229479938715,0.001297377759920359,0.000203938270298261,6.010156670183439e-08,-1.239042272509027e-08,0.005208086983216741,0.004177975153836396,0.004991972347718198,4.03706325067292e-13,0,4.244591281258644e-13,0.002306227101374155,0.002306227101374155,0.002306227101374155,0.002306227101374155,0,0.004406017797332045,-6.010156670183439e-08,0.001297377759920359,1.239042272509027e-08,0.004406017797332045,0.002306227101374155,0.004406017797332045,0.002306227101374155,-6.010156670183439e-08,0.001297377759920359,0.002306227101374155,0.001297377759920359,0.002306227101374155,1.239042272509027e-08
3974.4,0.003965592226540258,19.4876009206,0.002276062277752602,0.0005185335594682681,0.0008400000001680054,15.88699604265991,0.004369382256796845,2.868296833511893,0.001298495234965742,-4.111189542049962e-06,0.002276062277752602,-2.014681866654485e-06,6.056233803550917e-08,0,0.004369382256796845,-2.540271838843736e-06,0.001298495234965742,7.637901925776011e-08,-1.265220212259017e-08,-5.991635765936035e-08,1.200622174644134e-08,0.002276062277752602,1.429367110428634e-05,-1.265220212259017e-08,6.056233803550917e-08,0,-0,0.004369382256796845,0.000103058840414444,0.001298495234965742,0.0002041139291810455,5.991635765936035e-08,-1.200622174644134e-08,0.005208086983216741,0.004177975153836396,0.004991972347718198,4.03706325067292e-13,0,4.244591281258644e-13,0.002276062277752602,0.002276062277752602,0.002276062277752602,0.002276062277752602,0,0.004369382256796845,-5.991635765936035e-08,0.001298495234965742,1.200622174644134e-08,0.004369382256796845,0.002276062277752602,0.004369382256796845,0.002276062277752602,-5.991635765936035e-08,0.001298495234965742,0.002276062277752602,0.001298495234965742,0.002276062277752602,1.200622174644134e-08
3988.8,0.003906941650198035,19.52017773199088,0.002247998320549819,0.0005194003757600993,0.0008400000001680054,15.94965150935658,0.004332881405618282,2.887002962787014,0.001299578975568764,-4.036762102143992e-06,0.002247998320549819,-1.877224115902707e-06,5.981560149875356e-08,0,0.004332881405618282,-2.530033554974794e-06,0.001299578975568764,7.410165875501415e-08,-1.1788967447869e-08,-5.96748714259859e-08,1.164823737510134e-08,0.002247998320549819,1.411742945305286e-05,-1.1788967447869e-08,5.981560149875356e-08,0,-0,0.004332881405618282,0.0001021979096980364,0.001299578975568764,0.0002042842852568625,5.96748714259859e-08,-1.164823737510134e-08,0.005208086983216741,0.004177975153836396,0.004991972347718198,4.03706325067292e-13,0,4.244591281258644e-13,0.002247998320549819,0.002247998320549819,0.002247998320549819,0.002247998320549819,0,0.004332881405618282,-5.96748714259859e-08,0.001299578975568764,1.164823737510134e-08,0.004332881405618282,0.002247998320549819,0.004332881405618282,0.002247998320549819,-5.96748714259859e-08,0.001299578975568764,0.002247998320549819,0.001299578975568764,0.002247998320549819,1.164823737510134e-08
4003.2,0.003849373817494478,19.55236285519246,0.002221785326800699,0.0005202567698623623,0.0008400000001680054,16.01178260634208,0.004296541565244191,2.90572447634475,0.001300630910889065,-3.96046532735486e-06,0.002221785326800699,-1.758993392849595e-06,5.911811610748195e-08,0,0.004296541565244191,-2.517744490925708e-06,0.001300630910889065,7.197140225974811e-08,-1.104647850709546e-08,-5.938501427542245e-08,1.131337667503596e-08,0.002221785326800699,1.395281185230839e-05,-1.104647850709546e-08,5.911811610748195e-08,0,-0,0.004296541565244191,0.0001013407766779226,0.001300630910889065,0.0002044496417754612,5.938501427542245e-08,-1.131337667503596e-08,0.005208086983216741,0.004177975153836396,0.004991972347718198,4.03706325067292e-13,0,4.244591281258644e-13,0.002221785326800699,0.002221785326800699,0.002221785326800699,0.002221785326800699,0,0.004296541565244191,-5.938501427542245e-08,0.001300630910889065,1.131337667503596e-08,0.004296541565244191,0.002221785326800699,0.004296541565244191,0.002221785326800699,-5.938501427542245e-08,0.001300630910889065,0.002221785326800699,0.001300630910889065,0.002221785326800699,1.131337667503596e-08
