"time","Ce","central.AUC","central.C","elim.MExc","infusion_source.TotalCumulativeMass","peripheral1.AUC","peripheral1.C","peripheral2.AUC","peripheral2.C","der(Ce)","der(central.AUC)","der(central.C)","der(elim.MExc)","der(infusion_source.TotalCumulativeMass)","der(peripheral1.AUC)","der(peripheral1.C)","der(peripheral2.AUC)","der(peripheral2.C)","der(central.M)","der(peripheral1.M)","der(peripheral2.M)","central.C_molar","central.M","central.cport.qm","elim.cport.qm","infusion_rate.y","infusion_source.cport.qm","peripheral1.C_molar","peripheral1.M","peripheral2.C_molar","peripheral2.M","transfer1.cport_a.qm","transfer2.cport_a.qm","central.Cmax","central.Cmin","peripheral1.Cmax","peripheral1.Cmin","peripheral2.Cmax","peripheral2.Cmin","central.cport.c","elim.C","elim.cport.c","infusion_source.cport.c","infusion_source.massFlow","peripheral1.cport.c","peripheral1.cport.qm","peripheral2.cport.c","peripheral2.cport.qm","transfer1.cA","transfer1.cB","transfer1.cport_a.c","transfer1.cport_b.c","transfer1.cport_b.qm","transfer2.cA","transfer2.cB","transfer2.cport_a.c","transfer2.cport_b.c","transfer2.cport_b.qm"
0,0,0,0,0,0,0,0,0,0,0,0,0.0005464480874316941,0,2.333333333333334e-06,0,-0,0,-0,2.333333333333334e-06,-0,-0,0,0,2.333333333333334e-06,0,2.333333333333334e-06,-2.333333333333334e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333333333333334e-06,0,-0,0,-0,0,0,0,0,-0,0,0,0,0,-0
0.0001643855463169769,1.873857214419315e-12,2.465653034832138e-10,8.982424454398132e-08,6.731787343731448e-15,3.835662747396124e-10,7.534887617907314e-16,2.744974975963725e-13,3.962309107744553e-17,1.443477315035617e-14,6.826500172194284e-10,8.982424454398132e-08,0.0005464466583321993,2.45240390289828e-12,2.333333333333334e-06,2.744974975963725e-13,1.000000000100536e-10,1.443477315035617e-14,5.258617392948041e-12,2.333327231078491e-06,2.398300000241115e-12,1.251550939521634e-12,8.982424454398132e-08,3.835495242028002e-10,2.333327231078491e-06,2.45240390289828e-12,2.333333333333334e-06,-2.333333333333334e-06,2.744974975963725e-13,6.583273484853802e-15,1.443477315035617e-14,3.435476009784769e-15,-2.398300000241115e-12,-1.251550939521634e-12,0,0,0,0,0,0,8.982424454398132e-08,8.982424454398132e-08,8.982424454398132e-08,8.982424454398132e-08,2.333333333333334e-06,2.744974975963725e-13,2.398300000241115e-12,1.443477315035617e-14,1.251550939521634e-12,2.744974975963725e-13,8.982424454398132e-08,2.744974975963725e-13,8.982424454398132e-08,2.398300000241115e-12,1.443477315035617e-14,8.982424454398132e-08,1.443477315035617e-14,8.982424454398132e-08,1.251550939521634e-12
0.0001643855463169769,1.873857214419315e-12,2.465653034832138e-10,8.982424454398132e-08,6.731787343731448e-15,3.835662747396124e-10,7.534887617907314e-16,2.744974975963725e-13,3.962309107744553e-17,1.443477315035617e-14,6.826500172194284e-10,8.982424454398132e-08,0.0005464466583321993,2.45240390289828e-12,2.333333333333334e-06,2.744974975963725e-13,1.000000000100536e-10,1.443477315035617e-14,5.258617392948041e-12,2.333327231078491e-06,2.398300000241115e-12,1.251550939521634e-12,8.982424454398132e-08,3.835495242028002e-10,2.333327231078491e-06,2.45240390289828e-12,2.333333333333334e-06,-2.333333333333334e-06,2.744974975963725e-13,6.583273484853802e-15,1.443477315035617e-14,3.435476009784769e-15,-2.398300000241115e-12,-1.251550939521634e-12,0,0,0,2.744974975963725e-13,0,0,8.982424454398132e-08,8.982424454398132e-08,8.982424454398132e-08,8.982424454398132e-08,2.333333333333334e-06,2.744974975963725e-13,2.398300000241115e-12,1.443477315035617e-14,1.251550939521634e-12,2.744974975963725e-13,8.982424454398132e-08,2.744974975963725e-13,8.982424454398132e-08,2.398300000241115e-12,1.443477315035617e-14,8.982424454398132e-08,1.443477315035617e-14,8.982424454398132e-08,1.251550939521634e-12
0.003126034106693976,3.873440402083037e-11,5.096747643452972e-09,1.708134269843805e-06,1.391526739395045e-13,7.294079582285945e-09,1.692457534951647e-14,5.674132101656468e-12,8.89998872994649e-16,2.983809724010675e-13,1.298152606934236e-08,1.708134269843805e-06,0.0005464209110989308,4.66359073912182e-11,2.333333333333334e-06,5.674132101656468e-12,1.90164005777019e-09,2.983809724010675e-13,1.000000000100089e-10,2.333217290392434e-06,4.560703350550247e-11,2.380000000238213e-11,1.708134269843805e-06,7.293733332233045e-09,2.333217290392434e-06,4.66359073912182e-11,2.333333333333334e-06,-2.333333333333334e-06,5.674132101656468e-12,1.360827101940271e-13,2.983809724010675e-13,7.101467143145406e-14,-4.560703350550247e-11,-2.380000000238213e-11,0,0,0,2.744974975963725e-13,0,0,1.708134269843805e-06,1.708134269843805e-06,1.708134269843805e-06,1.708134269843805e-06,2.333333333333334e-06,5.674132101656468e-12,4.560703350550247e-11,2.983809724010675e-13,2.380000000238213e-11,5.674132101656468e-12,1.708134269843805e-06,5.674132101656468e-12,1.708134269843805e-06,4.560703350550247e-11,2.983809724010675e-13,1.708134269843805e-06,2.983809724010675e-13,1.708134269843805e-06,2.380000000238213e-11
0.003126034106693976,3.873440402083037e-11,5.096747643452972e-09,1.708134269843805e-06,1.391526739395045e-13,7.294079582285945e-09,1.692457534951647e-14,5.674132101656468e-12,8.89998872994649e-16,2.983809724010675e-13,1.298152606934236e-08,1.708134269843805e-06,0.0005464209110989308,4.66359073912182e-11,2.333333333333334e-06,5.674132101656468e-12,1.90164005777019e-09,2.983809724010675e-13,1.000000000100089e-10,2.333217290392434e-06,4.560703350550247e-11,2.380000000238213e-11,1.708134269843805e-06,7.293733332233045e-09,2.333217290392434e-06,4.66359073912182e-11,2.333333333333334e-06,-2.333333333333334e-06,5.674132101656468e-12,1.360827101940271e-13,2.983809724010675e-13,7.101467143145406e-14,-4.560703350550247e-11,-2.380000000238213e-11,0,0,0,2.744974975963725e-13,0,2.983809724010675e-13,1.708134269843805e-06,1.708134269843805e-06,1.708134269843805e-06,1.708134269843805e-06,2.333333333333334e-06,5.674132101656468e-12,4.560703350550247e-11,2.983809724010675e-13,2.380000000238213e-11,5.674132101656468e-12,1.708134269843805e-06,5.674132101656468e-12,1.708134269843805e-06,4.560703350550247e-11,2.983809724010675e-13,1.708134269843805e-06,2.983809724010675e-13,1.708134269843805e-06,2.380000000238213e-11
14.4,0.0003850630953877203,0.05256875208795353,0.007034318139122428,1.435245166218643e-06,3.36e-05,0.000285296151087156,5.820657438664065e-05,1.506026067395192e-05,3.076672714818497e-06,5.053433833238378e-05,0.007034318139122428,0.0004349062803577215,1.92052706328805e-07,2.333333333333334e-06,5.820657438664065e-05,7.766425333713279e-06,3.076672714818497e-06,4.116329037756835e-07,1.857049817127471e-06,1.862621787784456e-07,9.796863109861269e-08,0.007034318139122428,3.003653845405277e-05,1.857049817127471e-06,1.92052706328805e-07,2.333333333333334e-06,-2.333333333333334e-06,5.820657438664065e-05,1.395968273514802e-06,3.076672714818497e-06,7.322481061268024e-07,-1.862621787784456e-07,-9.796863109861269e-08,0,0,0,2.744974975963725e-13,0,2.983809724010675e-13,0.007034318139122428,0.007034318139122428,0.007034318139122428,0.007034318139122428,2.333333333333334e-06,5.820657438664065e-05,1.862621787784456e-07,3.076672714818497e-06,9.796863109861269e-08,5.820657438664065e-05,0.007034318139122428,5.820657438664065e-05,0.007034318139122428,1.862621787784456e-07,3.076672714818497e-06,0.007034318139122428,3.076672714818497e-06,0.007034318139122428,9.796863109861269e-08
28.8,0.00138102228005216,0.1957277428490726,0.012637506155616,5.343807597886448e-06,6.720000000000003e-05,0.002151346802021526,0.0002155063909626352,0.0001140100921448107,1.145189639949554e-05,8.554927745428519e-05,0.012637506155616,0.0003467706265652468,3.450323415050682e-07,2.333333333333334e-06,0.0002155063909626352,1.382927047142747e-05,1.145189639949554e-05,7.391723641950278e-07,1.480710575433604e-06,3.316673937162449e-07,1.759230226784166e-07,0.012637506155616,5.396215128448032e-05,1.480710575433604e-06,3.450323415050682e-07,2.333333333333334e-06,-2.333333333333334e-06,0.0002155063909626352,5.168489774456879e-06,1.145189639949554e-05,2.725551343079939e-06,-3.316673937162449e-07,-1.759230226784166e-07,0,0,0,2.744974975963725e-13,0,2.983809724010675e-13,0.012637506155616,0.012637506155616,0.012637506155616,0.012637506155616,2.333333333333334e-06,0.0002155063909626352,3.316673937162449e-07,1.145189639949554e-05,1.759230226784166e-07,0.0002155063909626352,0.012637506155616,0.0002155063909626352,0.012637506155616,3.316673937162449e-07,1.145189639949554e-05,0.012637506155616,1.145189639949554e-05,0.012637506155616,1.759230226784166e-07
43.2,0.002792603434790944,0.4111112040740048,0.0171098876750722,1.122426051579698e-05,0.0001008000000000001,0.0068618929126635,0.0004500461413504719,0.0003650913798052568,2.404648110730771e-05,0.0001088113602261376,0.0171098876750722,0.0002771228168082561,4.671384159757991e-07,2.333333333333334e-06,0.0004500461413504719,1.854721131427971e-05,2.404648110730771e-05,1.000263532083659e-06,1.183314427771253e-06,4.448177689503703e-07,2.380627206359109e-07,0.0171098876750722,7.30592203725583e-05,1.183314427771253e-06,4.671384159757991e-07,2.333333333333334e-06,-2.333333333333334e-06,0.0004500461413504719,1.079345660800836e-05,2.404648110730771e-05,5.723062503539234e-06,-4.448177689503703e-07,-2.380627206359109e-07,0,0,0,2.744974975963725e-13,0,2.983809724010675e-13,0.0171098876750722,0.0171098876750722,0.0171098876750722,0.0171098876750722,2.333333333333334e-06,0.0004500461413504719,4.448177689503703e-07,2.404648110730771e-05,2.380627206359109e-07,0.0004500461413504719,0.0171098876750722,0.0004500461413504719,0.0171098876750722,4.448177689503703e-07,2.404648110730771e-05,0.0171098876750722,2.404648110730771e-05,0.0171098876750722,2.380627206359109e-07
57.6,0.004472493631903765,0.6842098612831949,0.02068863021157003,1.868046809334207e-05,0.0001344000000000001,0.01540013929506151,0.0007445782252879794,0.0008226847722635497,4.000782069769565e-05,0.0001232426380054636,0.02068863021157003,0.0002220788923551171,5.648461362970988e-07,2.333333333333334e-06,0.0007445782252879794,2.220348530349543e-05,4.000782069769565e-05,1.208840918681321e-06,9.482768703563498e-07,5.325061880337307e-07,2.877041386461545e-07,0.02068863021157003,8.834045100340401e-05,9.482768703563498e-07,5.648461362970988e-07,2.333333333333334e-06,-2.333333333333334e-06,0.0007445782252879794,1.785721957708161e-05,4.000782069769565e-05,9.521861326051565e-06,-5.325061880337307e-07,-2.877041386461545e-07,0,0,0,2.744974975963725e-13,0,2.983809724010675e-13,0.02068863021157003,0.02068863021157003,0.02068863021157003,0.02068863021157003,2.333333333333334e-06,0.0007445782252879794,5.325061880337307e-07,4.000782069769565e-05,2.877041386461545e-07,0.0007445782252879794,0.02068863021157003,0.0007445782252879794,0.02068863021157003,5.325061880337307e-07,4.000782069769565e-05,0.02068863021157003,4.000782069769565e-05,0.02068863021157003,2.877041386461545e-07
60.00000001200059,0.004770371169952127,0.734494707451208,0.02121197667860918,2.00533574911337e-05,0.0001400000000280015,0.01725156000858111,0.0007984986047082031,0.0009222135011061409,4.294584068223011e-05,0.0001249562018657936,0.02121197667860918,0.0002140992116692347,5.791346719240966e-07,2.333333333333334e-06,0.0007984986047082031,2.272609200571889e-05,4.294584068223011e-05,1.239307407598524e-06,9.142036338276321e-07,5.450398645731561e-07,2.949551630084488e-07,0.02121197667860918,9.057514041766119e-05,9.142036338276321e-07,5.791346719240966e-07,2.333333333333334e-06,-2.333333333333334e-06,0.0007984986047082031,1.915039203671683e-05,4.294584068223011e-05,1.022111008237077e-05,-5.450398645731561e-07,-2.949551630084488e-07,0,0,0,2.744974975963725e-13,0,2.983809724010675e-13,0.02121197667860918,0.02121197667860918,0.02121197667860918,0.02121197667860918,2.333333333333334e-06,0.0007984986047082031,5.450398645731561e-07,4.294584068223011e-05,2.949551630084488e-07,0.0007984986047082031,0.02121197667860918,0.0007984986047082031,0.02121197667860918,5.450398645731561e-07,4.294584068223011e-05,0.02121197667860918,4.294584068223011e-05,0.02121197667860918,2.949551630084488e-07
